mainbody-00008	6562	6575	/m/0_ws3	Q2508961	Arlington, TN	3	1
mainbody-00008	6636	6646	/m/03m1nj	Q410000	Highway 64	3	0
mainbody-00008	6648	6661	/m/0_ws3	Q2508961	Arlington, TN	3	1
mainbody-00008	6764	6778	/m/0_wt4	Q588898	Germantown, TN	3	0.777778
mainbody-00008	6869	6883	/m/0_wt4	Q588898	Germantown, TN	3	0.777778
mainbody-00008	7421	7432	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	7510	7521	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	7900	7914	/m/0_wtv	Q2218105	Millington, TN	3	1
mainbody-00008	7985	7999	/m/0_wtv	Q2218105	Millington, TN	3	1
mainbody-00008	8123	8134	/m/07j5_n	Q5170040	Cordova, TN	3	1
mainbody-00008	8209	8220	/m/07j5_n	Q5170040	Cordova, TN	3	1
mainbody-00008	8362	8373	/m/07j5_n	Q5170040	Cordova, TN	3	1
mainbody-00008	8473	8484	/m/07j5_n	Q5170040	Cordova, TN	3	1
mainbody-00008	8626	8637	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	8652	8662	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	8716	8718	/m/04tgp	Q1494	MS	3	0.19
mainbody-00008	8736	8750	/m/01zj1t	Q864407	The Home Depot	3	0.03
mainbody-00008	8861	8871	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	8905	8921	/m/0_wst	Q1940361	Collierville, TN	3	1
mainbody-00008	8943	8953	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	8975	8991	/m/0_wst	Q1940361	Collierville, TN	3	1
mainbody-00008	9058	9068	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9105	9116	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	9138	9148	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9173	9184	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	9251	9261	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9297	9308	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	9330	9340	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9364	9375	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	9442	9452	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9491	9504	/m/0200hxk	Q600761	Horn Lake, MS	3	1
mainbody-00008	9526	9536	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9563	9576	/m/0200hxk	Q600761	Horn Lake, MS	3	1
mainbody-00008	9643	9653	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9687	9698	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	9720	9730	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9752	9763	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	9830	9840	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9877	9888	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	9910	9920	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	9945	9956	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	10022	10032	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	10065	10076	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	10098	10108	/m/01zj1t	Q864407	Home Depot	3	1
mainbody-00008	10129	10140	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	10267	10279	/m/06q10t	Q5167737	Cooper-Young	3	0
mainbody-00008	10376	10387	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	10458	10469	/m/0c_m3	Q16563	Memphis, TN	3	1
mainbody-00008	10637	10647	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10761	10771	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10786	10796	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10811	10821	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10843	10853	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10882	10892	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10916	10926	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10952	10962	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	10977	10987	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	11000	11010	/m/0c_m3	Q16563	Memphis TN	3	1
mainbody-00008	11222	11235	/m/09c7w0	Q30	United States	3	0
mainbody-00009	105	110	/m/0716b6	Q11230	Vista	3	0.15
mainbody-00009	112	115	/m/055yr	Q14116	Mac	3	0.19
mainbody-00009	117	124	/m/02wxtgw	Q94	Android	3	0.871364
mainbody-00009	134	140	/m/027lnzs	Q2766	iPhone	3	0.986148
mainbody-00009	668	675	/m/0289n8t	Q918	Twitter	3	1
mainbody-00013	21	28	/m/0d9jr	Q5083	Seattle	3	0.929004
mainbody-00013	70	99	/m/02qm9l7	Q5452733	First Citizens BancShares Inc	3	1
mainbody-00013	104	116	/m/0fvyg	Q41087	Raleigh, N.C	3	0
mainbody-00013	143	150	/m/0d9jr	Q5083	Seattle	3	0.929004
mainbody-00013	284	289	/m/07b_l	Q1439	Texas	3	0.927394
mainbody-00013	291	298	/m/0vmt	Q816	Arizona	3	0.914484
mainbody-00013	303	313	/m/01n7q	Q99	California	3	0.971181
mainbody-00013	375	383	/m/01n4w	Q1261	Colorado	3	0.908976
mainbody-00013	385	395	/m/05fjy	Q1522	New Mexico	3	0.950737
mainbody-00013	400	406	/m/05kj_	Q824	Oregon	3	0.907519
mainbody-00013	540	547	/m/0d9jr	Q5083	Seattle	3	0.929004
mainbody-00013	862	869	/m/02xry	Q812	Florida	3	0.929752
mainbody-00013	874	881	/m/0d0x8	Q1428	Georgia	3	0.630699
mainbody-00014	118	125	/m/0gk2h	Q47596	Tribune	3	0.18
mainbody-00014	163	170	/m/0mdv8	Q893430	Borders	3	0.28
mainbody-00014	221	237	/m/01b7dt	Q795454	Barnes and Noble	3	1
mainbody-00014	275	285	/m/0mgkg	Q3884	amazon.com	3	0
mainbody-00014	373	383	/m/0s6dd	Q1530761	Glen Ellyn	3	0.954545
mainbody-00014	971	983	/m/01w65s	Q1754965	Chicago area	3	0.21
mainbody-00014	1067	1071	/m/09c7w0	Q30	U.S.	3	0
mainbody-00014	1805	1830	/m/0gm84s	Q4942942	Book Industry Study Group	3	1
mainbody-00014	1861	1874	/m/02_286	Q60	New York City	3	0.993961
mainbody-00014	2870	2877	/m/0mdv8	Q893430	Borders	3	0.28
mainbody-00014	2883	2899	/m/01b7dt	Q795454	Barnes and Noble	3	1
mainbody-00014	3233	3244	/m/0hr6dv1	Q7653379	Swamplandia	3	1
mainbody-00014	3250	3263	/m/026rs3_	Q3812975	Karen Russell	3	1
mainbody-00014	3382	3390	/m/0s5t_	Q1016595	Winnetka	3	0.720339
mainbody-00014	3791	3803	/m/042kg	Q23685	Jimmy Carter	3	0.989223
mainbody-00014	3808	3823	/m/02ddb	Q184650	Donald Rumsfeld	3	1
mainbody-00014	3827	3839	/m/042xh	Q34660	J.K. Rowling	3	0.04
mainbody-00014	3844	3858	/m/01b370	Q234606	Martha Stewart	3	0.953162
mainbody-00014	3954	3964	/m/0s6g4	Q243007	Naperville	3	0.958974
mainbody-00014	4068	4078	/m/0s6dd	Q1530761	Glen Ellyn	3	0.954545
mainbody-00014	4160	4192	/m/03y7bl	Q4743232	American Booksellers Association	3	1
mainbody-00014	4287	4293	/m/045c7b	Q95	Google	3	0.927932
mainbody-00014	4317	4323	/m/045c7b	Q95	Google	3	0
mainbody-00014	4343	4346	/m/03y7bl	Q4743232	ABA	3	0.006219
mainbody-00014	4368	4378	/m/04ks_0	Q4942954	IndieBound	3	1
mainbody-00014	4648	4655	/m/01_d4	Q1297	Chicago	3	0.872145
mainbody-00014	4658	4672	/m/02y379	Q598857	Lincoln Square	3	0.379747
mainbody-00014	4817	4824	/m/01_d4	Q1297	Chicago	3	0.872145
mainbody-00014	4876	4886	/m/0s6g4	Q243007	Naperville	3	0.958974
mainbody-00014	4928	4945	/m/01wj0gb	Q8349	Weird Al Yankovic	3	0.08
mainbody-00014	5005	5017	/m/025fgf	Q763244	Blood Center	3	0
mainbody-00014	5099	5108	/m/0mb0	Q184785	Anne Rice	3	1
mainbody-00014	5112	5138	/m/0kl59	Q176470	Interview With the Vampire	3	0.12
mainbody-00014	5513	5520	/m/01_d4	Q1297	Chicago	3	0.872145
mainbody-00014	5523	5534	/m/02y390	Q2830803	Albany Park	3	0.724138
mainbody-00014	5569	5576	/m/01_d4	Q1297	Chicago	3	0.872145
mainbody-00014	5838	5845	/m/0mdv8	Q893430	Borders	3	0.28
mainbody-00015	0	9	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	14	23	/m/05p7fx7	Q2280036	Nokia E75	3	1
mainbody-00015	61	70	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	75	78	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	139	143	/m/09c7w0	Q30	U.S.	3	0.06
mainbody-00015	409	412	/m/065yyw6	Q2035663	E72	3	0.35
mainbody-00015	443	451	/m/013rs0	Q327634	T-Mobile	3	1
mainbody-00015	457	460	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	476	480	/m/09c7w0	Q30	U.S.	3	0.06
mainbody-00015	783	792	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	800	805	/m/05b5c	Q1418	Nokia	3	0.951161
mainbody-00015	848	857	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	925	928	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	1006	1009	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	1039	1042	/m/065yyw6	Q2035663	E72	3	0.35
mainbody-00015	1206	1209	/m/065yyw6	Q2035663	E72	3	0.35
mainbody-00015	1360	1363	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	1527	1530	/m/065yyw6	Q2035663	E72	3	0.35
mainbody-00015	1701	1704	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	1844	1847	/m/065yyw6	Q2035663	E72	3	0
mainbody-00015	1976	1985	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	2185	2194	/m/05p7fx7	Q2280036	Nokia E75	3	1
mainbody-00015	2456	2459	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	2521	2528	/m/0bbv_rf	Q483318	Symbian	3	0.978102
mainbody-00015	2280	2283	/m/065yyw6	Nokia_E72	E72	1	0
mainbody-00015	2533	2542	/m/01pq99	Q941283	Series 60	3	0.716981
mainbody-00015	2570	2579	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	2627	2636	/m/05p7fx7	Q2280036	Nokia E75	3	1
mainbody-00015	2669	2680	/m/01pq99	Q941283	Symbian S60	3	1
mainbody-00015	2839	2844	/m/0h4d9	Q29643	Wi-Fi	3	0.982833
mainbody-00015	2861	2864	/m/065yyw6	Q2035663	E72	3	0.35
mainbody-00015	2918	2921	/m/05p7fx7	Q2280036	E75	3	0
mainbody-00015	3125	3134	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	3146	3155	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	3184	3187	/m/065yyw6	Q2035663	E72	3	0
mainbody-00015	3204	3213	/m/05p7fx7	Q2280036	Nokia E75	3	1
mainbody-00015	3225	3234	/m/05p7fx7	Q2280036	Nokia E75	3	1
mainbody-00015	3248	3257	/m/05p7fx7	Q2280036	Nokia E75	3	1
mainbody-00015	3291	3300	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	3346	3355	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	3482	3491	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	3539	3544	/m/05b5c	Q1418	Nokia	3	0.951161
mainbody-00015	3570	3575	/m/05b5c	Q1418	Nokia	3	0.951161
mainbody-00015	3597	3602	/m/05b5c	Q1418	Nokia	3	0
mainbody-00015	3625	3630	/m/05b5c	Q1418	Nokia	3	0.951161
mainbody-00015	3658	3663	/m/05b5c	Q1418	Nokia	3	0.951161
mainbody-00015	3688	3693	/m/05b5c	Q1418	Nokia	3	0.951161
mainbody-00015	3722	3727	/m/05b5c	Q1418	Nokia	3	0
mainbody-00015	3752	3756	/m/06s07l	Q307178	eHow	3	0.904762
mainbody-00015	3811	3819	/m/01sgwn	Q223127	Logitech	3	1
mainbody-00015	3931	3940	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	3973	3982	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	3999	4008	/m/05p7fx7	Q2280036	Nokia E75	3	1
mainbody-00015	4016	4021	/m/05b5c	Q1418	Nokia	3	0.951161
mainbody-00015	4062	4071	/m/065yyw6	Q2035663	Nokia E72	3	1
mainbody-00015	4073	4081	/m/06s07l	Q307178	ehow.com	3	0
mainbody-00015	4089	4093	/m/06s07l	Q307178	eHow	3	0.904762
mainbody-00015	4094	4098	/m/06s07l	Q307178	eHow	3	0.904762
mainbody-00015	4156	4173	/m/02z1x1q	Q5255025	Demand Media, Inc	3	0
mainbody-00015	4226	4230	/m/06s07l	Q307178	eHow	1	0
mainbody-00015	4296	4298	/m/09c7w0	Q30	US	3	0
mainbody-00016	78	90	/m/027qtzz	Q13959	Thanksgiving	3	0
mainbody-00016	349	361	/m/027qtzz	Q13959	Thanksgiving	3	0
mainbody-00016	407	419	/m/027qtzz	Q13959	Thanksgiving	3	0
mainbody-00016	1764	1776	/m/027qtzz	Q13959	Thanksgiving	1	0
mainbody-00017	787	826	/m/0fyyq	Q942326	Department of Health and Human Services	3	0.984576
mainbody-00017	828	831	/m/0fyyq	Q942326	HHS	3	0
mainbody-00017	917	959	/m/01fl8x	Q5060058	Centers for Medicare and Medicaid Services	3	0.56
mainbody-00017	961	964	/m/01fl8x	Q5060058	CMS	3	0.56
mainbody-00017	1238	1241	/m/01fl8x	Q5060058	CMS	3	0.56
mainbody-00017	1702	1705	/m/0fyyq	Q942326	HHS	3	0
mainbody-00017	2402	2410	/m/02_286	Q60	New York	3	0.18
mainbody-00017	2417	2424	/m/013yq	Q23556	Atlanta	3	0.830462
mainbody-00017	2432	2439	/m/01_d4	Q1297	Chicago	3	0.872145
mainbody-00017	2446	2452	/m/0f2rq	Q16557	Dallas	3	0.685753
mainbody-00017	2462	2475	/m/0d6lp	Q62	San Francisco	3	0.953634
mainbody-00017	2623	2630	/m/02xry	Q812	Florida	3	0.929752
mainbody-00017	2632	2643	/m/04tgp	Q1494	Mississippi	3	0.867164
mainbody-00017	2645	2650	/m/07b_l	Q1439	Texas	3	0.927394
mainbody-00017	2655	2665	/m/081yw	Q1223	Washington	3	0
mainbody-00017	2786	2813	/m/02p3xf5	Q7079371	Office of Inspector General	3	0.863158
mainbody-00017	2839	2842	/m/01fl8x	Q5060058	CMS	3	0.56
mainbody-00017	3413	3417	/m/01bqks	Q48525	U.S.	3	0
mainbody-00017	3514	3517	/m/01fl8x	Q5060058	CMS	3	0.56
mainbody-00017	3765	3773	/m/059rby	Q1384	New York	3	0
mainbody-00017	3791	3794	/m/01fl8x	Q5060058	CMS	3	0.56
mainbody-00017	3806	3820	/m/059rby	Q1384	New York state	3	0.28
mainbody-00017	3898	3906	/m/059rby	Q1384	New York	3	0
mainbody-00017	4394	4402	/m/059rby	Q1384	New York	3	0
mainbody-00017	4482	4495	/m/02_286	Q60	New York City	3	0.993961
mainbody-00017	4675	4689	/m/059rby	Q1384	New York State	3	0
mainbody-00017	5140	5152	/m/05tbn	Q1400	Pennsylvania	3	0.981582
mainbody-00017	5323	5335	/m/05tbn	Q1400	Pennsylvania	3	0.981582
mainbody-00017	5398	5410	/m/05tbn	Q1400	Pennsylvania	3	0.981582
mainbody-00017	6094	6141	/m/0g0b5k	Q6971890	National Council for Prescription Drug Programs	3	1
mainbody-00018	10	15	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	34	39	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	459	464	/m/033j5y	Q193136	prada	3	0.947269
mainbody-00018	573	578	/m/033j5y	Q193136	prada	3	0.947269
mainbody-00018	657	662	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	983	988	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	1136	1141	/m/03rjj	Q38	Italy	3	0.906751
mainbody-00018	1173	1178	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	1307	1312	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	2734	2739	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	2771	2776	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	2854	2859	/m/033j5y	Q193136	Prada	3	0.947269
mainbody-00018	3128	3138	/m/06bkdx	Q275094	Kate Spade	3	0.957747
mainbody-00018	3259	3270	/m/03p1tw4	Q727697	Coach Purse	3	1
mainbody-00018	3271	3276	/m/03gc5x	Q178516	Gucci	3	1
mainbody-00018	3303	3308	/m/03gc5x	Q178516	Gucci	3	1
mainbody-00018	3323	3335	/m/03h90x	Q191485	Louis Vitton	3	1
mainbody-00019	0	9	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	21	28	/m/02wxtgw	Q94	Android	3	0.871364
mainbody-00019	54	59	/m/0fpgbgd	Q266224	Notch	3	0
mainbody-00019	65	71	/m/0g9wp4x	Q1129295	Mojang	3	1
mainbody-00019	89	98	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	143	152	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	189	203	/m/05n02d2	Q79576	Android Market	3	1
mainbody-00019	254	268	/m/05n02d2	Q79576	Android Market	3	1
mainbody-00019	278	287	/m/09v6kpg	Q49740	minecraft	3	0.959091
mainbody-00019	325	334	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	438	447	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	459	465	/m/0g9wp4x	Q1129295	Mojang	3	1
mainbody-00019	848	857	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	901	906	/m/0h4d9	Q29643	Wi-Fi	3	0.982833
mainbody-00019	1081	1090	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	1197	1206	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	1667	1676	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	1748	1755	/m/02wxtgw	Q94	Android	3	0.871364
mainbody-00019	1836	1845	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	2161	2170	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	2770	2779	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	2812	2818	/m/0g9wp4x	Q1129295	Mojang	3	1
mainbody-00019	2863	2872	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	3001	3007	/m/0g9wp4x	Q1129295	Mojang	3	1
mainbody-00019	3136	3145	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	3167	3191	/m/09v6kpg	Q49740	Minecraft Pocket Edition	3	1
mainbody-00019	3200	3209	/m/09v6kpg	Q49740	Minecraft	3	0.959091
mainbody-00019	3313	3318	/m/0h4d9	Q29643	Wi-Fi	3	0.13
mainbody-00020	661	672	/m/01grqr	Q6503534	Law Society	3	0
mainbody-00020	992	1003	/m/01grqr	Q6503534	Law Society	3	0
mainbody-00020	1007	1014	/m/05bmq	Q1030	Namibia	3	0.933942
mainbody-00020	1091	1098	/m/05bmq	Q1030	Namibia	3	0.933942
mainbody-00020	1398	1409	/m/01grqr	Q6503534	Law Society	3	0
mainbody-00020	1413	1420	/m/05bmq	Q1030	Namibia	3	0.933942
mainbody-00020	1702	1709	/m/05bmq	Q1030	Namibia	3	0.933942
mainbody-00020	3089	3100	/m/01grqr	Q6503534	Law Society	3	0
mainbody-00020	3490	3497	/m/05bmq	Q1030	Namibia	3	0
mainbody-00020	3690	3697	/m/05bmq	Q1030	Namibia	3	0.933942
mainbody-00020	3839	3846	/m/05bmq	Q1030	Namibia	3	0.933942
mainbody-00020	4107	4118	/m/01grqr	Q6503534	Law Society	3	0
mainbody-00020	4285	4296	/m/01grqr	Q6503534	Law Society	3	0
mainbody-00020	4300	4307	/m/05bmq	Q1030	Namibia	3	0.933942
mainbody-00020	4336	4344	/m/0ftq7	Q3935	Windhoek	3	0.972081
mainbody-00025	48	56	/m/0537b	Q259011	Motorola	3	0.981254
mainbody-00025	2137	2151	/m/059g4	Q49	North American	3	0
mainbody-00025	2153	2161	/m/02j9z	Q46	European	3	0
mainbody-00025	2166	2179	/m/055yrc	Q1070940	Asia- Pacific	3	0
mainbody-00027	0	10	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	40	48	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	75	85	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	115	123	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	168	178	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	208	216	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	321	325	/m/06d5rj	Q1984860	Bert	3	0
mainbody-00027	452	457	/m/0bq9j4	Q337729	Davis	3	0
mainbody-00027	589	592	/m/0fht9f	Q6460028	LSU	3	0.259695
mainbody-00027	775	779	/m/06d5rj	Q1984860	Bert	3	0
mainbody-00027	866	869	/m/059yj	Q1215884	NFL	3	0
mainbody-00027	963	971	/m/05tfm	Q191477	Steelers	3	0
mainbody-00027	976	983	/m/05l71	Q324523	Raiders	3	0.31
mainbody-00027	998	1008	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	1038	1046	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	1128	1132	/m/06d5rj	Q1984860	Bert	3	0
mainbody-00027	1168	1180	/m/0fht9f	Q6460028	LSU football	3	0
mainbody-00027	1468	1472	/m/06d5rj	Q1984860	Bert	3	0
mainbody-00027	1751	1761	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	1947	1955	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	1970	1973	/m/0fht9f	Q6460028	Lsu	3	0.259695
mainbody-00027	2035	2040	/m/06d5rj	Q1984860	Jones	3	0.2
mainbody-00027	2135	2145	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	2313	2323	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	2353	2361	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	2487	2494	/m/0cjcdj	Q1676743	Russell	3	0.19
mainbody-00027	2499	2504	/m/06d5rj	Q1984860	Jones	3	0.2
mainbody-00027	2542	2545	/m/059yj	Q1215884	NFL	3	0
mainbody-00027	2604	2610	/m/05zpk4r	Q10715	Hodson	3	0
mainbody-00027	2635	2642	/m/0cjcdj	Q1676743	Russell	3	0.19
mainbody-00027	2647	2652	/m/06d5rj	Q1984860	Jones	3	0.2
mainbody-00027	2782	2787	/m/06d5rj	Q1984860	Jones	3	0.2
mainbody-00027	2854	2864	/m/06d5rj	Q1984860	Bert Jones	3	0.914894
mainbody-00027	2894	2902	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	3018	3025	/m/02qh24_	Q5326934	Jackson	3	0
mainbody-00027	3034	3037	/m/0cym1x	Q734583	PAT	3	0
mainbody-00027	3058	3070	/m/0cyg8x	Q7537852	Skyler Green	3	1
mainbody-00027	3102	3105	/m/02183k	Q761534	UGA	3	0.14
mainbody-00027	3232	3240	/m/03gqb0k	Q7085897	Ole Miss	3	0.08
mainbody-00027	3406	3412	/m/0fht9f	Q6460028	Tigers	3	0
mainbody-00027	3458	3471	/m/01w_rb	Q1472983	Howard Cosell	3	1
mainbody-00032	56	61	/m/010h9y	Q52471	OGDEN	3	0.17
mainbody-00032	242	246	/m/07srw	Q829	Utah	3	0.828995
mainbody-00032	250	264	/m/0f2r6	Q23337	Salt Lake City	3	0.975537
mainbody-00032	584	590	/m/07kg3	Q1273	Tuscan	3	0.505068
mainbody-00032	592	600	/m/07_pf	Q641	Venetian	3	0.351482
mainbody-00032	614	619	/m/0j0k	Q48	Asian	3	0
mainbody-00032	1457	1462	/m/010h9y	Q52471	Ogden	3	0
mainbody-00032	2046	2053	/m/09b9m	Q1731	Dresden	3	0.935255
mainbody-00033	39	49	/m/01n7q	Q99	California	3	0.971181
mainbody-00033	62	72	/m/07bcn	Q18013	Sacramento	3	0.667943
mainbody-00033	627	645	/m/0qydb	Q2155376	Mountain Ranch, CA	3	1
mainbody-00033	659	675	/m/0kq0q	Q271613	Calaveras County	3	1
mainbody-00033	1024	1034	/m/01n7q	Q99	California	3	0.971181
mainbody-00033	1177	1183	/m/0mzy7	Q43301	Fresno	3	0.778462
mainbody-00033	1187	1196	/m/0r0jv	Q494711	Lancaster	3	0.09
mainbody-00033	1210	1216	/m/0l3dx	Q27026	Valley	3	0
mainbody-00033	1227	1237	/m/01n7q	Q99	California	3	0.971181
mainbody-00033	1619	1629	/m/01n7q	Q99	California	3	0.971181
mainbody-00033	1819	1829	/m/01n7q	Q99	California	3	0.971181
mainbody-00033	1836	1852	/m/03c9c2s	Q1646258	Sierra Foothills	3	0
mainbody-00033	2022	2025	/m/07bcn	Q18013	Sac	3	0
