part-00005	72	78	/m/0345h	Q183	German	-	-
part-00005	194	227	-	-	Federal office for motor vehicles	-	-
part-00005	580	587	/m/0345h	Q183	Germans	-	-
part-00005	595	601	/m/0345h	Q183	German	-	-
part-00005	707	713	/m/0345h	Q183	German	-	-
part-00005	784	797	/m/07ywl	Q246	Volkswagen AG	-	-
part-00005	867	874	/m/05kzl	Q40966	Opel AG	-	-
part-00005	889	903	/m/035nm	Q81965	General Motors	-	-
part-00005	998	1002	/m/02zs4	Q44294	Ford	-	-
part-00005	1052	1056	-	-	Seat	-	-
part-00005	1061	1068	/m/062s4	Q40993	Porsche	-	-
part-00005	1136	1140	-	-	Seat	-	-
part-00005	1225	1232	/m/062s4	Q40993	Porsche	-	-
part-00006	0	5	/m/035qy	Q41	GREEK	-	-
part-00006	55	61	/m/0n2z	Q1524	ATHENS	-	-
part-00006	77	82	/m/035qy	Q41	Greek	-	-
part-00006	157	171	/m/023151	Q155390	Costas Simitis	-	-
part-00006	218	236	/m/03cltd5	Q2337038	Costas Skandalidis	-	-
part-00006	268	282	/m/023151	Q155390	Costas Simitis	-	-
part-00006	373	384	-	-	Skandalidis	-	-
part-00006	389	410	-	-	Dimitris Kontogiannis	-	-
part-00006	412	427	-	-	Athens Newsroom	-	-
part-00007	0	7	-	-	BayerVB	-	-
part-00007	13	15	-	-	C$	-	-
part-00007	43	49	/m/04jpl	Q84	LONDON	-	-
part-00007	110	126	-	-	Toronto Dominion	-	-
part-00007	138	160	/m/06lkyz	Q220189	BAYERISCHE VEREINSBANK	-	-
part-00007	164	166	-	-	C$	-	-
part-00007	334	337	-	-	S&P	-	-
part-00007	372	374	-	-	US	-	-
part-00007	377	379	-	-	UK	-	-
part-00007	383	385	-	-	CA	-	-
part-00007	429	435	/m/0345h	Q183	GERMAN	-	-
part-00007	553	575	/m/06lkyz	Q220189	BAYERISCHE VEREINSBANK	-	-
part-00007	601	616	-	-	London Newsroom	-	-
part-00008	0	9	-	-	Venantius	-	-
part-00008	47	53	/m/04jpl	Q84	LONDON	-	-
part-00008	129	158	-	-	Lehman Brothers International	-	-
part-00008	169	181	-	-	VENANTIUS AB	-	-
part-00008	183	190	/m/0d0vqn	Q34	SWEDISH	-	-
part-00008	281	283	-	-	3M	-	-
part-00008	363	366	-	-	S&P	-	-
part-00008	416	422	/m/04jpl	Q84	LONDON	-	-
part-00008	455	457	-	-	US	-	-
part-00008	460	462	-	-	UK	-	-
part-00008	465	467	-	-	JP	-	-
part-00008	471	473	-	-	FR	-	-
part-00008	523	530	/m/02jx1	Q21	ENGLISH	-	-
part-00008	541	547	/m/0d0vqn	Q34	SWEDEN	-	-
part-00008	642	657	-	-	London Newsroom	-	-
part-00009	25	30	/m/06vbd	Q858	Syria	-	-
part-00009	33	48	-	-	Lloyds Shipping	-	-
part-00009	71	107	-	-	Lloyds Shipping Intelligence Service	-	-
part-00009	111	119	-	-	LATTAKIA	-	-
part-00009	146	154	-	-	Lattakia	-	-
part-00009	159	166	/m/03l44f	Q174916	Tartous	-	-
part-00010	0	6	/m/03spz	Q801	Israel	-	-
part-00010	36	41	/m/06vbd	Q858	Syria	-	-
part-00010	44	58	-	-	Colleen Siegel	-	-
part-00010	58	67	/m/0430_	Q1218	JERUSALEM	-	-
part-00010	79	85	/m/03spz	Q801	Israel	-	-
part-00010	119	124	/m/06vbd	Q858	Syria	-	-
part-00010	221	238	/m/047n41b	Q701793	Itamar Rabinovich	-	-
part-00010	247	253	/m/03spz	Q801	Israel	-	-
part-00010	270	280	/m/0rh6k	Q61	Washington	-	-
part-00010	320	325	/m/06vbd	Q858	Syria	-	-
part-00010	332	344	/m/084r_9	Q1714952	Israel Radio	-	-
part-00010	360	368	/m/06vbd	Q858	Damascus	-	-
part-00010	426	432	/m/06vbd	Q858	Syrian	-	-
part-00010	469	476	/m/06vbd	Q858	Syrians	-	-
part-00010	553	563	/m/0rh6k	Q61	Washington	-	-
part-00010	624	634	/m/047n41b	Q701793	Rabinovich	-	-
part-00010	696	714	/m/026_9x9	Q1328935	Eliahu Ben-Elissar	-	-
part-00010	725	732	/m/03spz	Q801	Israeli	-	-
part-00010	742	747	/m/02k54	Q79	Egypt	-	-
part-00010	763	768	/m/01dcs1	Q187009	Likud	-	-
part-00010	787	793	/m/03spz	Q801	Israel	-	-
part-00010	812	817	/m/06vbd	Q858	Syria	-	-
part-00010	833	843	/m/09c7w0	Q30	Washington	-	-
part-00010	948	956	/m/06vbd	Q858	Damascus	-	-
part-00010	1009	1014	/m/06vbd	Q858	Syria	-	-
part-00010	1023	1029	/m/03spz	Q801	Israel	-	-
part-00010	1095	1102	/m/03spz	Q801	Israeli	-	-
part-00010	1128	1136	/m/06vbd	Q858	Damascus	-	-
part-00010	1259	1265	/m/06vbd	Q858	Syrian	-	-
part-00010	1276	1285	-	-	Hafez al-	-	-
part-00010	1287	1292	/m/0jb5n	Q118725	Assad	-	-
part-00010	1301	1307	/m/03spz	Q801	Israel	-	-
part-00010	1382	1389	/m/03spz	Q801	Israeli	-	-
part-00010	1407	1417	/m/04mn6b	Q1175220	David Levy	-	-
part-00010	1423	1435	/m/084r_9	Q1714952	Israel Radio	-	-
part-00010	1479	1486	/m/03spz	Q801	Israeli	-	-
part-00010	1502	1520	/m/0fm2h	Q43723	Benjamin Netanyahu	-	-
part-00010	1562	1582	/m/03spz	Q801	Golan Heights Israel	-	-
part-00010	1597	1602	/m/06vbd	Q858	Syria	-	-
part-00010	1615	1626	/m/04wsz	Q7204	Middle East	-	-
part-00010	1632	1646	-	-	Israeli-Syrian	-	-
part-00010	1689	1694	/m/03cdz	Q83210	Golan	-	-
part-00010	1760	1765	/m/03cdz	Q83210	Golan	-	-
part-00010	1868	1876	/m/06vbd	Q858	Damascus	-	-
part-00010	2078	2082	-	-	Levy	-	-
part-00010	2106	2111	/m/06vbd	Q858	Syria	-	-
part-00010	2158	2164	/m/03spz	Q801	Israel	-	-
part-00010	2264	2267	/m/0d05l6	Q190	God	-	-
part-00010	2305	2311	/m/03spz	Q801	Israel	-	-
part-00010	2314	2325	/m/09k_nm	Q2532517	Channel Two	-	-
part-00010	2342	2350	/m/06vbd	Q858	Damascus	-	-
part-00010	2384	2390	/m/03spz	Q801	Israel	-	-
part-00010	2426	2435	/m/0fm2h	Q43723	Netanyahu	-	-
part-00010	2440	2444	-	-	Levy	-	-
part-00010	2519	2528	/m/0fm2h	Q43723	Netanyahu	-	-
part-00010	2559	2564	/m/06vbd	Q858	Syria	-	-
part-00010	2569	2574	-	-	Cairo	-	-
part-00010	2580	2593	/m/09c7w0	Q30	United States	-	-
part-00010	2598	2604	/m/06bnz	Q159	Moscow	-	-
part-00011	0	6	/m/05qhw	Q36	Polish	-	-
part-00011	42	47	/m/04gqr	Q1016	Libya	-	-
part-00011	49	54	/m/0ftn8	Q3572	TUNIS	-	-
part-00011	68	74	/m/05qhw	Q36	Polish	-	-
part-00011	105	111	/m/05qhw	Q36	Polish	-	-
part-00011	142	147	/m/04gqr	Q1016	Libya	-	-
part-00011	179	185	/m/05qhw	Q36	Polish	-	-
part-00011	236	249	-	-	North African	-	-
part-00011	346	351	/m/04gqr	Q1016	Libya	-	-
part-00011	416	422	/m/05qhw	Q36	Polish	-	-
part-00011	454	461	-	-	Tripoli	-	-
part-00011	463	483	-	-	Tadeusz Awdankiewicz	-	-
part-00011	490	497	/m/0ps53	Q130879	Reuters	-	-
part-00011	512	518	/m/05qhw	Q36	Poland	-	-
part-00011	576	581	/m/04gqr	Q1016	Libya	-	-
part-00011	602	614	-	-	Awdankiewicz	-	-
part-00011	777	783	/m/05qhw	Q36	Polish	-	-
part-00011	802	807	/m/04gqr	Q1016	Libya	-	-
part-00012	4	11	/m/03shp	Q794	Iranian	-	-
part-00012	39	46	/m/01fqm	Q1530	Baghdad	-	-
part-00012	49	62	-	-	Hassan Hafidh	-	-
part-00012	62	69	/m/01fqm	Q1530	BAGHDAD	-	-
part-00012	84	91	/m/03shp	Q794	Iranian	-	-
part-00012	113	117	/m/0d05q4	Q796	Iraq	-	-
part-00012	157	161	/m/03shp	Q794	Iran	-	-
part-00012	164	171	/m/04c28	Q12223	Kurdish	-	-
part-00012	207	214	/m/03shp	Q794	Iranian	-	-
part-00012	234	238	/m/0d05q4	Q796	Iraq	-	-
part-00012	253	269	-	-	Mujahideen Khalq	-	-
part-00012	296	310	/m/0dsfph	Q1554548	Massoud Rajavi	-	-
part-00012	318	325	/m/01fqm	Q1530	Baghdad	-	-
part-00012	355	389	/m/08ymj6	Q785078	Kurdistan Democratic Party of Iran	-	-
part-00012	391	395	/m/08ymj6	Q785078	KDPI	-	-
part-00012	397	412	-	-	Hassan Rastegar	-	-
part-00012	452	456	/m/03shp	Q794	Iran	-	-
part-00012	465	470	/m/04c28	Q12223	Kurds	-	-
part-00012	474	480	-	-	Rajavi	-	-
part-00012	501	519	/m/0ld_0	Q138796	Iranian Resistance	-	-
part-00012	568	575	-	-	Kurdish	-	-
part-00012	619	636	/m/06dkgp	Q2041508	Iranian Kurdistan	-	-
part-00012	737	753	-	-	Mujahideen Khalq	-	-
part-00012	762	777	/m/06dkgp	Q2041508	Iranian Kurdish	-	-
part-00012	793	797	/m/03shp	Q794	Iran	-	-
part-00012	836	840	/m/0d05q4	Q796	Iraq	-	-
part-00012	863	867	/m/08ymj6	Q785078	KDPI	-	-
part-00012	888	901	/m/0329by	Q205047	Iraqi Kurdish	-	-
part-00012	949	956	/m/01fqm	Q1530	Baghdad	-	-
part-00012	958	971	/m/0329by	Q205047	Iraqi Kurdish	-	-
part-00012	988	992	/m/03shp	Q794	Iran	-	-
part-00012	1036	1078	-	-	Iraqi Kurdish Patriotic Union of Kurdistan	-	-
part-00012	1080	1083	/m/0j9yr	Q677505	PUK	-	-
part-00012	1092	1095	/m/0j9yr	Q677505	PUK	-	-
part-00012	1100	1104	/m/0d05q4	Q796	Iraq	-	-
part-00012	1107	1133	/m/08ymgr	Q781221	Kurdistan Democratic Party	-	-
part-00012	1135	1138	/m/08ymgr	Q781221	KDP	-	-
part-00012	1153	1166	/m/0329by	Q205047	Iraqi Kurdish	-	-
part-00012	1195	1199	/m/0d05q4	Q796	Iraq	-	-
part-00012	1226	1231	/m/0d05q4	Q796	Iraqi	-	-
part-00012	1256	1262	/m/047yc	Q817	Kuwait	-	-
part-00012	1275	1283	/m/018w0j	Q37643	Gulf War	-	-
part-00012	1379	1393	-	-	U.S.-sponsored	-	-
part-00012	1415	1431	-	-	Mujahideen Khalq	-	-
part-00012	1437	1444	/m/03shp	Q794	Iranian	-	-
part-00012	1475	1478	/m/08ymgr	Q781221	KDP	-	-
part-00012	1492	1497	/m/0drsgq	Q8139321	Qasri	-	-
part-00012	1508	1519	/m/02_wp3	Q191204	Suleimaniya	-	-
part-00012	1538	1545	/m/03shp	Q794	Iranian	-	-
part-00012	1595	1606	/m/0329by	Q205047	Iraqi Kurds	-	-
part-00012	1650	1654	/m/03shp	Q794	Iran	-	-
part-00012	1659	1665	-	-	Turkey	-	-
part-00012	1716	1720	/m/0d05q4	Q796	Iraq	-	-
part-00012	1745	1752	/m/04c28	Q12223	Kurdish	-	-
part-00012	1763	1771	-	-	U.S.-led	-	-
part-00012	1794	1800	-	-	Turkey	-	-
part-00012	1810	1821	/m/0329by	Q205047	Iraqi Kurds	-	-
part-00012	1847	1854	/m/0d05q4	Q796	Baghdad	-	-
part-00013	0	5	/m/01z215	Q851	Saudi	-	-
part-00013	48	54	/m/054jj	Q3882	MANAMA	-	-
part-00013	75	80	/m/01z215	Q851	Saudi	-	-
part-00013	248	253	/m/01z215	Q851	Saudi	-	-
part-00013	393	402	-	-	One-month	-	-
part-00013	527	535	-	-	One-year	-	-
part-00014	0	6	/m/03spz	Q801	Israel	-	-
part-00014	16	22	/m/08849	Q34211	Arafat	-	-
part-00014	35	44	-	-	West Bank	-	-
part-00014	46	55	/m/0430_	Q1218	JERUSALEM	-	-
part-00014	67	73	/m/03spz	Q801	Israel	-	-
part-00014	79	90	/m/01k0p4	Q219060	Palestinian	-	-
part-00014	101	114	/m/08849	Q34211	Yasser Arafat	-	-
part-00014	171	180	-	-	West Bank	-	-
part-00014	197	208	-	-	Israeli-PLO	-	-
part-00014	220	226	/m/08849	Q34211	Arafat	-	-
part-00014	329	336	/m/03spz	Q801	Israeli	-	-
part-00014	397	406	-	-	West Bank	-	-
part-00014	424	441	-	-	Nabil Abu Rdainah	-	-
part-00014	447	454	/m/0ps53	Q130879	Reuters	-	-
part-00014	456	462	/m/08849	Q34211	Arafat	-	-
part-00014	497	504	/m/03spz	Q801	Israeli	-	-
part-00014	520	532	/m/0c_8s	Q57410	Shimon Peres	-	-
part-00014	540	549	-	-	West Bank	-	-
part-00014	558	566	/m/0c11l	Q158119	Ramallah	-	-
part-00014	608	612	/m/0357_	Q39760	Gaza	-	-
part-00014	619	625	/m/03spz	Q801	Israel	-	-
part-00014	657	668	/m/01k0p4	Q219060	Palestinian	-	-
part-00014	691	702	/m/01k0p4	Q219060	Palestinian	-	-
part-00014	747	765	/m/0fm2h	Q43723	Benjamin Netanyahu	-	-
part-00014	788	796	/m/0c11l	Q158119	Ramallah	-	-
part-00014	816	822	/m/08849	Q34211	Arafat	-	-
part-00014	833	839	/m/08849	Q34211	Arafat	-	-
part-00014	881	888	/m/03spz	Q801	Israeli	-	-
part-00014	893	896	-	-	PLO	-	-
part-00014	936	950	/m/0cqsg5	Q712133	Allenby Bridge	-	-
part-00014	968	974	/m/0cvy5	Q40059	Jordan	-	-
part-00014	983	992	-	-	West Bank	-	-
part-00014	994	1005	-	-	Abu Rdainah	-	-
part-00014	1011	1017	/m/08849	Q34211	Arafat	-	-
part-00014	1052	1061	-	-	West Bank	-	-
part-00014	1081	1087	/m/03spz	Q801	Israel	-	-
part-00014	1138	1142	/m/0357_	Q39760	Gaza	-	-
part-00015	0	6	/m/08849	Q34211	Arafat	-	-
part-00015	15	20	/m/0c_8s	Q57410	Peres	-	-
part-00015	24	28	/m/0357_	Q39760	Gaza	-	-
part-00015	47	56	/m/0430_	Q1218	JERUSALEM	-	-
part-00015	68	81	/m/08849	Q34211	Yasser Arafat	-	-
part-00015	92	104	/m/0c_8s	Q57410	Shimon Peres	-	-
part-00015	108	112	/m/0357_	Q39760	Gaza	-	-
part-00015	131	143	/m/01k0p4	Q219060	Palestinians	-	-
part-00015	164	171	/m/03spz	Q801	Israeli	-	-
part-00015	198	209	/m/01k0p4	Q219060	Palestinian	-	-
part-00015	236	245	-	-	West Bank	-	-
part-00015	310	315	/m/0c_8s	Q57410	Peres	-	-
part-00015	320	326	/m/08849	Q34211	Arafat	-	-
part-00015	346	350	/m/03h0th3	Q1350054	Erez	-	-
part-00015	365	369	/m/0357_	Q39760	Gaza	-	-
part-00015	381	389	/m/0c11l	Q158119	Ramallah	-	-
part-00015	404	409	/m/0c_8s	Q57410	Peres	-	-
part-00015	424	435	/m/01k0p4	Q219060	Palestinian	-	-
part-00015	455	462	/m/03spz	Q801	Israeli	-	-
part-00015	485	491	/m/08849	Q34211	Arafat	-	-
part-00015	508	514	/m/03spz	Q801	Israel	-	-
part-00015	520	531	/m/01k0p4	Q219060	Palestinian	-	-
part-00015	550	559	-	-	West Bank	-	-
part-00015	598	603	/m/0c_8s	Q57410	Peres	-	-
part-00015	605	612	/m/03spz	Q801	Israeli	-	-
part-00015	628	646	/m/0fm2h	Q43723	Benjamin Netanyahu	-	-
part-00015	677	682	/m/0c_8s	Q57410	Peres	-	-
part-00015	745	750	/m/01dcs1	Q187009	Likud	-	-
part-00016	0	10	/m/0j1z8	Q878	Afghan UAE	-	-
part-00016	24	31	/m/07jqh	Q42418	Taleban	-	-
part-00016	52	63	-	-	Hilary Gush	-	-
part-00016	63	68	/m/01f08r	Q613	DUBAI	-	-
part-00016	86	92	/m/0jdd	Q889	Afghan	-	-
part-00016	115	135	/m/0j1z8	Q878	United Arab Emirates	-	-
part-00016	149	156	/m/06bnz	Q159	Russian	-	-
part-00016	187	194	/m/07jqh	Q42418	Taleban	-	-
part-00016	218	229	/m/0jdd	Q889	Afghanistan	-	-
part-00016	249	255	/m/0jdd	Q889	Afghan	-	-
part-00016	267	276	/m/0gxj	Q1519	Abu Dhabi	-	-
part-00016	333	336	/m/0j1z8	Q878	UAE	-	-
part-00016	371	382	/m/0jdd	Q889	Afghanistan	-	-
part-00016	593	608	-	-	Islamic Taleban	-	-
part-00016	642	649	/m/06bnz	Q159	Russian	-	-
part-00016	673	676	/m/0j1z8	Q878	UAE	-	-
part-00016	683	690	/m/01dxdw	Q188810	Sharjah	-	-
part-00016	764	771	/m/07jqh	Q42418	Taleban	-	-
part-00016	783	791	/m/04dj2	Q45604	Kandahar	-	-
part-00016	804	815	/m/0jdd	Q889	Afghanistan	-	-
part-00016	821	824	/m/0j1z8	Q878	UAE	-	-
part-00016	876	902	-	-	International Red Crescent	-	-
part-00016	1023	1031	/m/04dj2	Q45604	Kandahar	-	-
part-00016	1039	1045	/m/0jdd	Q889	Afghan	-	-
part-00016	1054	1059	/m/0494n	Q5838	Kabul	-	-
part-00016	1130	1138	/m/04dj2	Q45604	Kandahar	-	-
part-00016	1142	1150	/m/04dj2	Q45604	Kandahar	-	-
part-00016	1189	1196	/m/07jqh	Q42418	Taleban	-	-
part-00016	1206	1211	/m/0494n	Q5838	Kabul	-	-
part-00016	1239	1258	/m/01gst	Q188667	Burhanuddin Rabbani	-	-
part-00016	1279	1286	/m/07jqh	Q42418	Taleban	-	-
part-00016	1401	1410	/m/027kytm	Q187712	Abu Dhabi	-	-
part-00016	1438	1446	/m/06bnz	Q159	Russians	-	-
part-00016	1464	1472	-	-	Aerostan	-	-
part-00016	1485	1492	/m/06bnz	Q159	Russian	-	-
part-00016	1505	1514	/m/0hp9p	Q5481	Tatarstan	-	-
part-00016	1543	1557	/m/07jqh	Q42418	Taleban MiG-19	-	-
part-00016	1615	1622	/m/07jqh	Q42418	Taleban	-	-
part-00016	1660	1667	/m/0jdx	Q222	Albania	-	-
part-00016	1684	1691	/m/06bnz	Q159	Russian	-	-
part-00016	1713	1720	/m/01gst	Q188667	Rabbani	-	-
part-00016	1735	1741	/m/06bnz	Q159	Moscow	-	-
part-00016	1847	1855	/m/06bnz	Q159	Russians	-	-
part-00016	1912	1923	-	-	Kalashnikov	-	-
part-00016	1990	2001	-	-	Ilyushin 76	-	-
part-00016	2036	2039	/m/0j1z8	Q878	UAE	-	-
part-00016	2048	2057	/m/0gxj	Q1519	Abu Dhabi	-	-
part-00017	0	4	/m/0d05q4	Q796	Iraq	-	-
part-00017	7	13	/m/079dy	Q1316	Saddam	-	-
part-00017	20	26	/m/06bnz	Q159	Russia	-	-
part-00017	29	40	/m/022wn8	Q200015	Zhirinovsky	-	-
part-00017	42	49	/m/01fqm	Q1530	BAGHDAD	-	-
part-00017	61	66	/m/0d05q4	Q796	Iraqi	-	-
part-00017	77	91	/m/079dy	Q1316	Saddam Hussein	-	-
part-00017	110	117	/m/06bnz	Q159	Russian	-	-
part-00017	136	156	/m/022wn8	Q200015	Vladimir Zhirinovsky	-	-
part-00017	162	169	/m/0d05q4	Q796	Baghdad	-	-
part-00017	225	231	/m/06bnz	Q159	Moscow	-	-
part-00017	242	247	/m/0d05q4	Q796	Iraqi	-	-
part-00017	289	303	/m/079dy	Q1316	Saddam Hussein	-	-
part-00017	332	336	/m/0d05q4	Q796	Iraq	-	-
part-00017	392	398	/m/06bnz	Q159	Russia	-	-
part-00017	429	440	/m/022wn8	Q200015	Zhirinovsky	-	-
part-00017	446	452	/m/079dy	Q1316	Saddam	-	-
part-00017	468	475	/m/01fqm	Q1530	Baghdad	-	-
part-00017	498	522	-	-	Liberal Democratic party	-	-
part-00017	531	543	/m/0l47d	Q844793	Russian Duma	-	-
part-00017	624	628	/m/0d05q4	Q796	Iraq	-	-
part-00017	656	662	/m/047yc	Q817	Kuwait	-	-
part-00017	664	675	/m/022wn8	Q200015	Zhirinovsky	-	-
part-00017	711	718	/m/06bnz	Q159	Russian	-	-
part-00017	742	746	/m/07t65	Q1065	U.N.	-	-
part-00017	766	770	/m/0d05q4	Q796	Iraq	-	-
part-00017	782	788	/m/06bnz	Q159	Moscow	-	-
part-00017	834	841	/m/0d05q4	Q796	Baghdad	-	-
part-00017	894	901	/m/06bnz	Q159	Russian	-	-
part-00017	945	949	/m/0d05q4	Q796	Iraq	-	-
part-00017	980	986	/m/06bnz	Q159	Russia	-	-
part-00017	991	995	/m/0d05q4	Q796	Iraq	-	-
part-00017	1018	1029	/m/022wn8	Q200015	Zhirinovsky	-	-
part-00017	1038	1042	/m/0d05q4	Q796	Iraq	-	-
part-00017	1119	1123	/m/0d05q4	Q796	Iraq	-	-
part-00017	1153	1159	/m/079dy	Q1316	Saddam	-	-
part-00018	15	19	/m/0d05q4	Q796	Iraq	-	-
part-00018	30	37	/m/01fqm	Q1530	BAGHDAD	-	-
part-00018	103	108	/m/0d05q4	Q796	Iraqi	-	-
part-00018	128	135	/m/0ps53	Q130879	Reuters	-	-
part-00018	207	213	-	-	THAWRA	-	-
part-00018	215	219	/m/0d05q4	Q796	Iraq	-	-
part-00018	232	246	/m/079dy	Q1316	Saddam Hussein	-	-
part-00018	274	281	/m/06bnz	Q159	Russian	-	-
part-00018	307	327	/m/022wn8	Q200015	Vladimir Zhirinovsky	-	-
part-00018	331	338	-	-	Turkish	-	-
part-00018	361	367	-	-	Turkey	-	-
part-00018	390	397	/m/01fqm	Q1530	Baghdad	-	-
part-00018	441	445	/m/0d05q4	Q796	IRAQ	-	-
part-00018	490	498	/m/01cfdm	Q842407	Umm Qasr	-	-
part-00018	511	515	/m/0661z	Q34675	Gulf	-	-
part-00019	15	22	/m/04hqz	Q822	Lebanon	-	-
